customer_key,customer_id,first_name,last_name,full_name,email,phone,country,city,location_key,kyc_status,preferred_channel,join_date,customer_segment,is_fraud_target
163,NAB-C000163,Kwame,Asante,Kwame Asante,kwame.asante163@email.com,+2348190385334,Ghana,Cape Coast,19,Verified,Branch,2020-08-31,Retail,1
164,NAB-C000164,Safiya,Johnson,Safiya Johnson,safiya.johnson164@email.com,+2347967491022,Nigeria,Benin City,8,Verified,Mobile Banking,2023-07-29,Corporate,1
165,NAB-C000165,Nomvula,Mensah,Nomvula Mensah,nomvula.mensah165@email.com,+2347940078729,United Kingdom,Manchester,10,Verified,Branch,2019-12-14,SME,1
166,NAB-C000166,Kayode,Smith,Kayode Smith,kayode.smith166@email.com,+2348457921751,Germany,Frankfurt,43,Verified,Web Banking,2022-01-09,Corporate,1
167,NAB-C000167,Emmanuel,Sithole,Emmanuel Sithole,emmanuel.sithole167@email.com,+2348828724619,Nigeria,Enugu,7,Verified,Web Banking,2019-11-11,SME,1
168,NAB-C000168,Rotimi,Mensah,Rotimi Mensah,rotimi.mensah168@email.com,+2349078112431,Ghana,Kumasi,16,Pending,Web Banking,2022-03-07,Premium,1
169,NAB-C000169,Ibrahim,Mensah,Ibrahim Mensah,ibrahim.mensah169@email.com,+2348746301024,Nigeria,Enugu,7,Verified,Mobile Banking,2022-01-29,Retail,1
170,NAB-C000170,Kwame,Lewis,Kwame Lewis,kwame.lewis170@email.com,+2349042620550,United Kingdom,London,9,Verified,Mobile Banking,2022-11-28,Premium,1
171,NAB-C000171,Ahmed,Miller,Ahmed Miller,ahmed.miller171@email.com,+2348692475188,UAE,Abu Dhabi,51,Verified,Mobile Banking,2019-03-09,Retail,1
172,NAB-C000172,Kofi,Ndlovu,Kofi Ndlovu,kofi.ndlovu172@email.com,+2347331255284,Canada,Ottawa,39,Verified,Mobile Banking,2021-10-22,SME,1
173,NAB-C000173,Thabo,Saleh,Thabo Saleh,thabo.saleh173@email.com,+2349082175672,Nigeria,Kaduna,6,Verified,Web Banking,2022-08-03,Corporate,1
174,NAB-C000174,Bongani,Omar,Bongani Omar,bongani.omar174@email.com,+2348684422271,Nigeria,Port Harcourt,4,Verified,Web Banking,2019-05-21,SME,1
175,NAB-C000175,Ronke,Saleh,Ronke Saleh,ronke.saleh175@email.com,+2348132711274,United Kingdom,Birmingham,11,Verified,Web Banking,2021-02-06,SME,1
176,NAB-C000176,Joy,Eze,Joy Eze,joy.eze176@email.com,+2347797171922,Canada,Toronto,35,Verified,Web Banking,2019-01-07,Retail,1
177,NAB-C000177,Nomvula,Sanwo,Nomvula Sanwo,nomvula.sanwo177@email.com,+2347585814854,Canada,Montreal,37,Verified,Web Banking,2023-01-08,SME,1
178,NAB-C000178,Hadiza,Asante,Hadiza Asante,hadiza.asante178@email.com,+2348998173254,France,Lyon,46,Pending,Mobile Banking,2021-12-17,Retail,1
179,NAB-C000179,Hassan,Fashola,Hassan Fashola,hassan.fashola179@email.com,+2347482193320,Nigeria,Enugu,7,Expired,Mobile Banking,2021-10-26,Retail,1
180,NAB-C000180,Nomvula,Sithole,Nomvula Sithole,nomvula.sithole180@email.com,+2348014589237,United States,Los Angeles,31,Verified,ATM,2019-04-08,SME,1
181,NAB-C000181,Lindiwe,Yusuf,Lindiwe Yusuf,lindiwe.yusuf181@email.com,+2347549592449,United Kingdom,London,9,Pending,Mobile Banking,2023-10-25,SME,1
182,NAB-C000182,Henry,Tinubu,Henry Tinubu,henry.tinubu182@email.com,+2347102541155,United Kingdom,Birmingham,11,Verified,Mobile Banking,2023-03-28,Premium,1
183,NAB-C000183,Emmanuel,Owusu,Emmanuel Owusu,emmanuel.owusu183@email.com,+2348357112901,United States,Houston,33,Verified,Web Banking,2023-10-30,SME,1
184,NAB-C000184,Nomvula,Chukwu,Nomvula Chukwu,nomvula.chukwu184@email.com,+2348225491002,Nigeria,Lagos,1,Verified,Web Banking,2022-07-28,Retail,1
185,NAB-C000185,Isabella,Nxumalo,Isabella Nxumalo,isabella.nxumalo185@email.com,+2347093489468,Nigeria,Lagos,1,Verified,Web Banking,2021-04-14,Corporate,1
186,NAB-C000186,Seun,Adeyemi,Seun Adeyemi,seun.adeyemi186@email.com,+2348411120948,Nigeria,Abuja,2,Verified,Web Banking,2019-10-23,Corporate,1
187,NAB-C000187,Grace,Musa,Grace Musa,grace.musa187@email.com,+2348783235320,Nigeria,Kaduna,6,Pending,ATM,2022-12-09,Premium,1
188,NAB-C000188,Efua,Idris,Efua Idris,efua.idris188@email.com,+2349026376639,South Africa,Cape Town,21,Verified,Web Banking,2019-07-27,Corporate,1
189,NAB-C000189,Joy,Musa,Joy Musa,joy.musa189@email.com,+2348106777827,United States,New York,30,Verified,Web Banking,2022-03-07,Premium,1
190,NAB-C000190,Seun,Okafor,Seun Okafor,seun.okafor190@email.com,+2348676844509,Kenya,Mombasa,26,Verified,Mobile Banking,2019-02-01,Corporate,1
191,NAB-C000191,Femi,Darko,Femi Darko,femi.darko191@email.com,+2347944327230,United States,Houston,33,Pending,POS,2019-10-02,Premium,1
192,NAB-C000192,Bukola,Obi,Bukola Obi,bukola.obi192@email.com,+2348115136402,United Kingdom,Leeds,12,Verified,Mobile Banking,2019-06-14,Retail,1
193,NAB-C000193,Zanele,Lewis,Zanele Lewis,zanele.lewis193@email.com,+2347220327338,Nigeria,Kano,3,Verified,Mobile Banking,2022-02-13,Corporate,1
194,NAB-C000194,Funke,Omar,Funke Omar,funke.omar194@email.com,+2347754941406,Ghana,Sekondi-Takoradi,18,Verified,Web Banking,2021-06-06,Corporate,1
195,NAB-C000195,Miguel,Hassan,Miguel Hassan,miguel.hassan195@email.com,+2347872329826,Nigeria,Lagos,1,Verified,Mobile Banking,2020-05-06,SME,1
196,NAB-C000196,Fatima,Chukwu,Fatima Chukwu,fatima.chukwu196@email.com,+2347506796218,United States,Houston,33,Verified,ATM,2023-07-18,Corporate,1
197,NAB-C000197,Kayode,Evans,Kayode Evans,kayode.evans197@email.com,+2347966201355,France,Paris,45,Verified,Branch,2020-02-11,Corporate,1
198,NAB-C000198,Garba,Osei,Garba Osei,garba.osei198@email.com,+2348394921070,Ghana,Cape Coast,19,Verified,Mobile Banking,2022-02-27,Retail,1
199,NAB-C000199,Fatima,Obi,Fatima Obi,fatima.obi199@email.com,+2347562161120,United Kingdom,Leeds,12,Pending,ATM,2023-04-05,Premium,1
200,NAB-C000200,Peace,Hernandez,Peace Hernandez,peace.hernandez200@email.com,+2348831430519,South Africa,Pretoria,23,Verified,Mobile Banking,2023-02-28,SME,1
201,NAB-C000201,Nomvula,Saleh,Nomvula Saleh,nomvula.saleh201@email.com,+2347139455607,UAE,Sharjah,52,Verified,Web Banking,2019-12-10,Corporate,1
202,NAB-C000202,Lanre,Nwachukwu,Lanre Nwachukwu,lanre.nwachukwu202@email.com,+2347481555205,Kenya,Mombasa,26,Verified,Mobile Banking,2021-01-25,SME,1
203,NAB-C000203,Grace,Moore,Grace Moore,grace.moore203@email.com,+2347792230703,United States,New York,30,Verified,Web Banking,2020-09-16,SME,1
204,NAB-C000204,Miguel,Asante,Miguel Asante,miguel.asante204@email.com,+2348027925493,Nigeria,Enugu,7,Expired,Web Banking,2019-11-21,Premium,1
205,NAB-C000205,Isla,Osei,Isla Osei,isla.osei205@email.com,+2348000369176,Nigeria,Kaduna,6,Verified,ATM,2021-05-25,Corporate,1
206,NAB-C000206,Ibrahim,Wike,Ibrahim Wike,ibrahim.wike206@email.com,+2347929040692,South Africa,Cape Town,21,Verified,Web Banking,2023-03-13,Retail,1
207,NAB-C000207,Chioma,Sanwo,Chioma Sanwo,chioma.sanwo207@email.com,+2347484193753,Nigeria,Kano,3,Verified,Mobile Banking,2019-12-11,Corporate,1
208,NAB-C000208,Samuel,Garcia,Samuel Garcia,samuel.garcia208@email.com,+2348319474684,Nigeria,Ibadan,5,Verified,Web Banking,2022-03-22,SME,1
209,NAB-C000209,Maria,Obiora,Maria Obiora,maria.obiora209@email.com,+2347088464090,Nigeria,Kaduna,6,Pending,POS,2020-10-04,Retail,1
210,NAB-C000210,Samuel,Musa,Samuel Musa,samuel.musa210@email.com,+2348647031905,France,Nice,49,Verified,Web Banking,2022-09-27,Retail,1
211,NAB-C000211,Sophie,Buhari,Sophie Buhari,sophie.buhari211@email.com,+2348733769447,Nigeria,Ibadan,5,Verified,ATM,2019-05-29,Corporate,1
212,NAB-C000212,Oliver,Osei,Oliver Osei,oliver.osei212@email.com,+2347997381948,South Africa,Cape Town,21,Verified,Mobile Banking,2021-03-16,SME,1
213,NAB-C000213,Dele,Nkosi,Dele Nkosi,dele.nkosi213@email.com,+2348633515632,Kenya,Kisumu,27,Expired,Mobile Banking,2023-03-10,Retail,1
214,NAB-C000214,Dele,Moore,Dele Moore,dele.moore214@email.com,+2347207901451,United Kingdom,Birmingham,11,Verified,Mobile Banking,2023-02-17,Premium,1
215,NAB-C000215,Miguel,Roberts,Miguel Roberts,miguel.roberts215@email.com,+2348548611519,Nigeria,Kano,3,Pending,Mobile Banking,2020-09-05,SME,1
216,NAB-C000216,Sophie,Ambode,Sophie Ambode,sophie.ambode216@email.com,+2349029871987,United Kingdom,Birmingham,11,Verified,Web Banking,2023-06-01,Premium,1
217,NAB-C000217,Tunde,Davis,Tunde Davis,tunde.davis217@email.com,+2348283161791,Ghana,Accra,15,Verified,POS,2021-02-22,Premium,1
218,NAB-C000218,Gbenga,Atiku,Gbenga Atiku,gbenga.atiku218@email.com,+2348562311679,Nigeria,Abuja,2,Verified,Mobile Banking,2022-06-09,Premium,1
219,NAB-C000219,Kayode,Musa,Kayode Musa,kayode.musa219@email.com,+2348188037194,United Kingdom,Glasgow,13,Verified,Mobile Banking,2021-11-20,Premium,1
220,NAB-C000220,Jack,Omar,Jack Omar,jack.omar220@email.com,+2348461144956,Kenya,Kisumu,27,Pending,Web Banking,2020-06-04,SME,1
221,NAB-C000221,Daniel,Hughes,Daniel Hughes,daniel.hughes221@email.com,+2348621275363,Nigeria,Kaduna,6,Verified,Mobile Banking,2021-11-14,Premium,1
222,NAB-C000222,Jack,Musa,Jack Musa,jack.musa222@email.com,+2348017357821,Nigeria,Kano,3,Verified,Web Banking,2019-05-31,SME,1
223,NAB-C000223,Sofia,Ambode,Sofia Ambode,sofia.ambode223@email.com,+2348587676238,Nigeria,Kaduna,6,Verified,POS,2020-06-18,Corporate,1
224,NAB-C000224,Jack,Ambode,Jack Ambode,jack.ambode224@email.com,+2347035727597,Ghana,Cape Coast,19,Verified,Mobile Banking,2019-05-07,Retail,1
225,NAB-C000225,Ramatu,Dlamini,Ramatu Dlamini,ramatu.dlamini225@email.com,+2349076768498,United States,New York,30,Verified,Web Banking,2022-06-07,SME,1
226,NAB-C000226,Thabo,Bello,Thabo Bello,thabo.bello226@email.com,+2348330872510,Ghana,Kumasi,16,Verified,ATM,2019-11-17,Premium,1
227,NAB-C000227,Abdullahi,Taylor,Abdullahi Taylor,abdullahi.taylor227@email.com,+2347673649475,Nigeria,Abuja,2,Verified,Web Banking,2021-06-12,Premium,1
228,NAB-C000228,Kojo,Brown,Kojo Brown,kojo.brown228@email.com,+2348821875727,United Kingdom,Glasgow,13,Expired,ATM,2019-01-10,Retail,1
229,NAB-C000229,Sipho,Eze,Sipho Eze,sipho.eze229@email.com,+2348027293866,United Kingdom,Glasgow,13,Verified,Web Banking,2020-03-16,Corporate,1
230,NAB-C000230,Musa,Ali,Musa Ali,musa.ali230@email.com,+2348657835438,Germany,Hamburg,42,Verified,POS,2020-02-17,Corporate,1
231,NAB-C000231,Miguel,Idris,Miguel Idris,miguel.idris231@email.com,+2347482898276,Nigeria,Port Harcourt,4,Verified,Branch,2022-03-31,Corporate,1
232,NAB-C000232,Gbenga,Brown,Gbenga Brown,gbenga.brown232@email.com,+2348203637932,South Africa,Pretoria,23,Verified,Branch,2021-12-18,Corporate,1
233,NAB-C000233,Gbenga,Darko,Gbenga Darko,gbenga.darko233@email.com,+2348757452219,Ghana,Cape Coast,19,Verified,Mobile Banking,2021-09-15,SME,1
234,NAB-C000234,Sade,Musa,Sade Musa,sade.musa234@email.com,+2348408689260,Nigeria,Abuja,2,Verified,Mobile Banking,2021-06-10,Premium,1
235,NAB-C000235,Peace,Williams,Peace Williams,peace.williams235@email.com,+2347583302669,United States,Chicago,32,Expired,Mobile Banking,2020-01-07,SME,1
236,NAB-C000236,Kemi,Bello,Kemi Bello,kemi.bello236@email.com,+2347112723794,South Africa,Port Elizabeth,24,Verified,Mobile Banking,2022-08-13,Corporate,1
237,NAB-C000237,Nomvula,Yusuf,Nomvula Yusuf,nomvula.yusuf237@email.com,+2348995226381,Nigeria,Kano,3,Verified,Mobile Banking,2020-10-31,Premium,1
238,NAB-C000238,Lily,Williams,Lily Williams,lily.williams238@email.com,+2347127050686,Kenya,Kisumu,27,Verified,POS,2020-04-19,Retail,1
239,NAB-C000239,Ama,Wilson,Ama Wilson,ama.wilson239@email.com,+2347897401158,Ghana,Accra,15,Pending,POS,2022-12-09,SME,1
240,NAB-C000240,David,Hughes,David Hughes,david.hughes240@email.com,+2348988655106,United States,Los Angeles,31,Expired,Mobile Banking,2019-01-11,Retail,1
241,NAB-C000241,Amina,Perez,Amina Perez,amina.perez241@email.com,+2347611091491,Ghana,Accra,15,Expired,Web Banking,2022-01-15,Premium,1
242,NAB-C000242,Grace,Fashola,Grace Fashola,grace.fashola242@email.com,+2347348953766,United Kingdom,Manchester,10,Pending,ATM,2022-01-24,Corporate,1
243,NAB-C000243,Nomvula,Obi,Nomvula Obi,nomvula.obi243@email.com,+2348448265418,Nigeria,Kaduna,6,Verified,ATM,2020-09-26,SME,1
244,NAB-C000244,Miguel,Davies,Miguel Davies,miguel.davies244@email.com,+2348437216010,United States,Phoenix,34,Verified,Mobile Banking,2021-09-03,SME,1
245,NAB-C000245,Lily,Mokoena,Lily Mokoena,lily.mokoena245@email.com,+2347959357228,Germany,Berlin,40,Verified,ATM,2022-08-07,Corporate,1
246,NAB-C000246,Lanre,Abubakar,Lanre Abubakar,lanre.abubakar246@email.com,+2348434059771,Nigeria,Kaduna,6,Verified,Mobile Banking,2023-07-28,Corporate,1
247,NAB-C000247,Yusuf,Davies,Yusuf Davies,yusuf.davies247@email.com,+2348967375023,South Africa,Durban,22,Verified,Branch,2020-05-03,Corporate,1
248,NAB-C000248,Miguel,Miller,Miguel Miller,miguel.miller248@email.com,+2348605748335,Nigeria,Kano,3,Verified,Branch,2021-05-15,Corporate,1
249,NAB-C000249,Ramatu,Wike,Ramatu Wike,ramatu.wike249@email.com,+2347469035377,Germany,Cologne,44,Pending,ATM,2019-04-17,Retail,1
250,NAB-C000250,Isabella,Omar,Isabella Omar,isabella.omar250@email.com,+2347240966557,United Kingdom,Birmingham,11,Verified,Mobile Banking,2020-10-03,SME,1
251,NAB-C000251,Isla,Atiku,Isla Atiku,isla.atiku251@email.com,+2347249623541,Nigeria,Kaduna,6,Pending,ATM,2021-06-11,Premium,1
252,NAB-C000252,Blessing,Ambode,Blessing Ambode,blessing.ambode252@email.com,+2347892117479,United Kingdom,London,9,Verified,Web Banking,2021-01-15,Retail,1
253,NAB-C000253,Amelia,Khalid,Amelia Khalid,amelia.khalid253@email.com,+2347546442714,South Africa,Durban,22,Verified,POS,2021-09-13,SME,1
254,NAB-C000254,Carlos,Osei,Carlos Osei,carlos.osei254@email.com,+2347129397983,Nigeria,Kaduna,6,Verified,Branch,2020-11-19,Retail,1
255,NAB-C000255,Harry,Okafor,Harry Okafor,harry.okafor255@email.com,+2348377664445,Nigeria,Kano,3,Verified,Branch,2019-08-17,Premium,1
256,NAB-C000256,Ronke,Jones,Ronke Jones,ronke.jones256@email.com,+2349070484285,United Kingdom,Leeds,12,Verified,ATM,2020-02-03,SME,1
257,NAB-C000257,Ama,Mthembu,Ama Mthembu,ama.mthembu257@email.com,+2347478223596,Nigeria,Enugu,7,Verified,POS,2019-11-03,Retail,1
258,NAB-C000258,Lanre,Khalid,Lanre Khalid,lanre.khalid258@email.com,+2348768153085,South Africa,Port Elizabeth,24,Verified,Mobile Banking,2021-10-17,Premium,1
259,NAB-C000259,Adewale,Obiora,Adewale Obiora,adewale.obiora259@email.com,+2347900312332,Nigeria,Abuja,2,Verified,Web Banking,2020-03-20,Retail,1
260,NAB-C000260,Tunde,Brown,Tunde Brown,tunde.brown260@email.com,+2348510295744,Nigeria,Lagos,1,Verified,POS,2020-02-25,SME,1
261,NAB-C000261,Lebo,Musa,Lebo Musa,lebo.musa261@email.com,+2348854846568,United Kingdom,Manchester,10,Verified,ATM,2019-09-10,SME,1
262,NAB-C000262,Jack,Gonzalez,Jack Gonzalez,jack.gonzalez262@email.com,+2348444251262,Nigeria,Kaduna,6,Verified,POS,2019-08-03,SME,1
263,NAB-C000263,Lanre,Chukwu,Lanre Chukwu,lanre.chukwu263@email.com,+2347590888555,UAE,Ras Al Khaimah,54,Verified,Mobile Banking,2022-03-27,SME,1
264,NAB-C000264,Jose,Lewis,Jose Lewis,jose.lewis264@email.com,+2348441697095,Ghana,Accra,15,Expired,Web Banking,2020-04-24,Corporate,1
265,NAB-C000265,Efua,Roberts,Efua Roberts,efua.roberts265@email.com,+2348155192152,United Kingdom,Birmingham,11,Verified,Web Banking,2019-09-09,SME,1
266,NAB-C000266,Lanre,Chukwu,Lanre Chukwu,lanre.chukwu266@email.com,+2348196764192,United States,New York,30,Verified,Web Banking,2021-08-01,Premium,1
267,NAB-C000267,Kemi,Garcia,Kemi Garcia,kemi.garcia267@email.com,+2347796882855,Nigeria,Abuja,2,Expired,Mobile Banking,2019-03-04,SME,1
268,NAB-C000268,Michael,Rodriguez,Michael Rodriguez,michael.rodriguez268@email.com,+2348727974040,Nigeria,Lagos,1,Pending,ATM,2022-11-12,SME,1
269,NAB-C000269,Lily,Brown,Lily Brown,lily.brown269@email.com,+2347454853727,Canada,Montreal,37,Verified,Branch,2023-11-01,Retail,1
270,NAB-C000270,Ntombi,Idris,Ntombi Idris,ntombi.idris270@email.com,+2348965219104,Germany,Cologne,44,Verified,Mobile Banking,2021-09-11,Corporate,1
271,NAB-C000271,Gbenga,Jones,Gbenga Jones,gbenga.jones271@email.com,+2347772330934,United Kingdom,Liverpool,14,Verified,Web Banking,2022-06-15,Premium,1
272,NAB-C000272,Charlotte,Agyei,Charlotte Agyei,charlotte.agyei272@email.com,+2348963509805,United States,Houston,33,Verified,Mobile Banking,2022-02-15,Corporate,1
273,NAB-C000273,Suleiman,Musa,Suleiman Musa,suleiman.musa273@email.com,+2347560008139,Ghana,Kumasi,16,Verified,Web Banking,2023-10-30,Premium,1
274,NAB-C000274,Sade,Obiora,Sade Obiora,sade.obiora274@email.com,+2347527701185,Nigeria,Port Harcourt,4,Verified,Web Banking,2019-04-01,Corporate,1
275,NAB-C000275,Seun,Sani,Seun Sani,seun.sani275@email.com,+2348707196921,France,Toulouse,48,Verified,Mobile Banking,2019-10-24,SME,1
276,NAB-C000276,Thabo,Buhari,Thabo Buhari,thabo.buhari276@email.com,+2348125162070,United Kingdom,Glasgow,13,Expired,Mobile Banking,2023-08-04,Retail,1
277,NAB-C000277,Akosua,Bello,Akosua Bello,akosua.bello277@email.com,+2347496999424,Kenya,Nakuru,28,Verified,Mobile Banking,2020-05-20,SME,1
278,NAB-C000278,Amina,Davis,Amina Davis,amina.davis278@email.com,+2348431844874,United Kingdom,Birmingham,11,Verified,Branch,2020-05-05,Premium,1
279,NAB-C000279,Kofi,Sani,Kofi Sani,kofi.sani279@email.com,+2348550897067,Nigeria,Enugu,7,Verified,Mobile Banking,2020-12-13,Corporate,1
280,NAB-C000280,Chukwuemeka,Fashola,Chukwuemeka Fashola,chukwuemeka.fashola280@email.com,+2347229816021,United States,Houston,33,Pending,POS,2022-11-30,SME,1
281,NAB-C000281,Tunde,Johnson,Tunde Johnson,tunde.johnson281@email.com,+2348707112772,Ghana,Tamale,17,Pending,Web Banking,2022-06-03,Corporate,1
282,NAB-C000282,Mariam,Ali,Mariam Ali,mariam.ali282@email.com,+2348820780749,Ghana,Kumasi,16,Verified,Mobile Banking,2019-04-12,Retail,1
283,NAB-C000283,Blessing,Davies,Blessing Davies,blessing.davies283@email.com,+2348509348472,Nigeria,Benin City,8,Verified,Mobile Banking,2023-11-13,Premium,1
284,NAB-C000284,Hadiza,Sithole,Hadiza Sithole,hadiza.sithole284@email.com,+2347493419801,Ghana,Accra,15,Pending,Mobile Banking,2023-09-06,Premium,1
285,NAB-C000285,Femi,Musa,Femi Musa,femi.musa285@email.com,+2348413278844,Germany,Hamburg,42,Pending,Mobile Banking,2020-10-04,Corporate,1
286,NAB-C000286,Chukwuemeka,Brown,Chukwuemeka Brown,chukwuemeka.brown286@email.com,+2347348859249,Ghana,Sekondi-Takoradi,18,Expired,Web Banking,2022-03-30,Premium,1
287,NAB-C000287,Yaw,Buhari,Yaw Buhari,yaw.buhari287@email.com,+2348555129427,Nigeria,Kano,3,Verified,Mobile Banking,2020-01-21,Corporate,1
288,NAB-C000288,Michael,Agyei,Michael Agyei,michael.agyei288@email.com,+2348318265548,United Kingdom,London,9,Verified,Branch,2019-08-11,Premium,1
289,NAB-C000289,Yetunde,Ibrahim,Yetunde Ibrahim,yetunde.ibrahim289@email.com,+2348187639461,South Africa,Pretoria,23,Verified,Branch,2021-12-04,Premium,1
290,NAB-C000290,Patience,Jones,Patience Jones,patience.jones290@email.com,+2347157854402,Nigeria,Ibadan,5,Verified,Mobile Banking,2019-12-03,SME,1
291,NAB-C000291,Babatunde,Obiora,Babatunde Obiora,babatunde.obiora291@email.com,+2347011156648,Kenya,Kisumu,27,Verified,Branch,2023-05-29,Premium,1
292,NAB-C000292,Kayode,Rodriguez,Kayode Rodriguez,kayode.rodriguez292@email.com,+2348196116243,Nigeria,Abuja,2,Verified,Web Banking,2021-05-27,Premium,1
293,NAB-C000293,Hauwa,Ibrahim,Hauwa Ibrahim,hauwa.ibrahim293@email.com,+2347696708819,Nigeria,Abuja,2,Verified,POS,2019-07-10,Retail,1
294,NAB-C000294,Sade,Thomas,Sade Thomas,sade.thomas294@email.com,+2348943918462,United Kingdom,London,9,Verified,Branch,2020-10-13,SME,1
295,NAB-C000295,Isla,Sanwo,Isla Sanwo,isla.sanwo295@email.com,+2347646674468,Nigeria,Enugu,7,Verified,Mobile Banking,2022-05-31,SME,1
296,NAB-C000296,Emmanuel,Onuoha,Emmanuel Onuoha,emmanuel.onuoha296@email.com,+2347165187372,United Kingdom,Leeds,12,Verified,Mobile Banking,2019-07-14,SME,1
297,NAB-C000297,Thabo,Oduya,Thabo Oduya,thabo.oduya297@email.com,+2347654248075,Ghana,Kumasi,16,Verified,Mobile Banking,2023-02-28,Premium,1
298,NAB-C000298,Rotimi,Jones,Rotimi Jones,rotimi.jones298@email.com,+2348751220236,United States,Chicago,32,Verified,POS,2021-07-04,SME,1
299,NAB-C000299,Lanre,Mokoena,Lanre Mokoena,lanre.mokoena299@email.com,+2349071408237,Ghana,Kumasi,16,Verified,Web Banking,2022-12-04,Corporate,1
300,NAB-C000300,Sade,Sani,Sade Sani,sade.sani300@email.com,+2348753408619,France,Lyon,46,Verified,ATM,2022-05-07,Corporate,1
301,NAB-C000301,Joseph,Williams,Joseph Williams,joseph.williams301@email.com,+2348181328945,Ghana,Cape Coast,19,Verified,Mobile Banking,2019-08-13,Premium,0
302,NAB-C000302,Sipho,Brown,Sipho Brown,sipho.brown302@email.com,+2348758715152,United Kingdom,Birmingham,11,Pending,POS,2023-07-14,Premium,0
303,NAB-C000303,Yaw,Oduya,Yaw Oduya,yaw.oduya303@email.com,+2347331020065,Nigeria,Ibadan,5,Verified,ATM,2020-03-24,Premium,0
304,NAB-C000304,Zainab,Omar,Zainab Omar,zainab.omar304@email.com,+2348087942364,UAE,Ajman,53,Verified,POS,2020-12-03,Premium,0
305,NAB-C000305,Olivia,Okafor,Olivia Okafor,olivia.okafor305@email.com,+2348152996830,United States,Chicago,32,Verified,Web Banking,2019-05-14,Retail,0
306,NAB-C000306,Hauwa,Taylor,Hauwa Taylor,hauwa.taylor306@email.com,+2347095126416,South Africa,Durban,22,Verified,Web Banking,2020-06-26,Premium,0
307,NAB-C000307,Bongani,Sithole,Bongani Sithole,bongani.sithole307@email.com,+2347555636430,France,Toulouse,48,Verified,Mobile Banking,2023-05-15,SME,0
308,NAB-C000308,Safiya,Smith,Safiya Smith,safiya.smith308@email.com,+2347323722278,United Kingdom,Liverpool,14,Verified,Mobile Banking,2021-02-11,Retail,0
309,NAB-C000309,Lily,Boateng,Lily Boateng,lily.boateng309@email.com,+2347304245120,Nigeria,Abuja,2,Verified,Mobile Banking,2019-10-29,Corporate,0
310,NAB-C000310,Oliver,Brown,Oliver Brown,oliver.brown310@email.com,+2348550470180,United Kingdom,Birmingham,11,Verified,ATM,2021-06-18,Corporate,0
311,NAB-C000311,Emmanuel,Perez,Emmanuel Perez,emmanuel.perez311@email.com,+2348391504810,Nigeria,Abuja,2,Verified,Mobile Banking,2021-12-30,SME,0
312,NAB-C000312,Lebo,Taylor,Lebo Taylor,lebo.taylor312@email.com,+2347915621275,United Kingdom,Glasgow,13,Verified,Branch,2020-10-12,SME,0
313,NAB-C000313,Mariam,Obi,Mariam Obi,mariam.obi313@email.com,+2348318784603,Nigeria,Enugu,7,Verified,POS,2019-10-14,Premium,0
